20111115,Rio Grande,57,Cleveland State,86,0
20111115,LSU,63,Coastal Carolina,71,0
20111115,Michigan State,69,Duke,74,0
20111115,Appalachian State,68,E. Tennessee State,81,0
20111115,Harvard,73,Holy Cross,64,0
20111115,Robert Morris,69,St. Peter&#039;s,52,0
20111115,Winthrop,48,Virginia,69,0
20111115,Alice Lloyd College,74,VMI,101,0
20111115,Montreat College,63,Western Carolina,109,0
20111115,Yale,62,Quinnipiac,68,0
20111115,Stony Brook,63,Sacred Heart,74,0
20111115,Canisius,87,Longwood,83,0
20111115,Lehigh,72,Fairleigh Dickinson,61,0
20111115,Albany,74,Syracuse,98,0
20111115,Notre Dame College of Ohio,62,Youngstown State,80,0
20111115,Bluefield State,64,Charleston Southern,88,0
20111115,Reinhardt,64,Tennessee Tech,94,0
20111115,Eastern Michigan,49,Texas Southern,66,0
20111115,Bucknell,68,Vanderbilt,80,0
20111115,IUPUI,70,Arkansas-Little Rock,75,0
20111115,Louisiana College,52,McNeese State,71,0
20111115,Florida,74,Ohio State,81,0
20111115,Arkansas-Pine Bluff,46,Oklahoma State,73,0
20111115,Arlington Baptist,35,Prairie View A&M,93,0
20111115,Spring Hill,44,Southeastern Louisiana,71,0
20111115,Howard Payne,55,Texas State-San Marcos,96,0
20111115,Nicholls State,50,Tulane,96,0
20111115,Fresno State,54,Southern Methodist,52,0
20111115,Missouri State,77,Arkansas State,46,0
20111115,Saint Louis,61,Southern Illinois,42,0
20111115,Pepperdine,66,Arizona State,60,0
20111115,George Mason,71,Monmouth,39,0
20111115,BYU-Hawaii,52,Brigham Young,73,0
20111115,Iowa State,65,Drake,74,0
20111115,Kansas,65,Kentucky,75,0
20111115,Utah State,63,Weber State,73,0
20111115,Northern Colorado,56,Wyoming,75,0
20111115,South Dakota,61,Eastern Washington,70,0
20111115,Austin Peay,55,California,72,0
20111115,UC-Santa Cruz,78,California Davis,84,0
20111115,Santa Clara,56,Santa Barbara,89,0
20111115,Seattle,65,Portland State,66,0
20111115,Texas-San Antonio,78,Oral Roberts,77,0
20111115,Middle Tennessee,86,UCLA,66,0
20111115,Colorado State,52,Stanford,64,0
20111116,Howard,43,Old Dominion,53,0
20111116,Louisiana-Monroe,62,Tennessee,85,0
20111116,Jacksonville,70,Savannah State,73,0
20111116,Marywood,40,Army,95,0
20111116,Cornell,59,Buffalo,68,0
20111116,Vermont,65,Dartmouth,53,0
20111116,Stetson,66,Florida State,79,0
20111116,South Dakota State,61,Georgia,72,0
20111116,Mount St. Mary&#039;s,63,Hartford,50,0
20111116,St. Francis (N.Y.),73,Lafayette,79,0
20111116,Princeton,58,North Carolina State,60,0
20111116,LIU-Brooklyn,68,Penn State,77,0
20111116,Navy,56,Siena,65,0
20111116,Florida Southern,43,South Florida,73,0
20111116,Georgia Southern,72,Wake Forest,81,0
20111116,Jackson State,39,Wright State,56,0
20111116,Lees-McCrae College,61,Gardner-Webb,91,0
20111116,Mars Hill,75,NC-Asheville,126,0
20111116,Clemson,73,The Citadel,50,0
20111116,Florida Atlantic,56,American,62,0
20111116,Sam Houston State,41,Notre Dame,74,0
20111116,Central Pennsylvania,49,Radford,78,0
20111116,Webber International,50,South Carolina State,69,0
20111116,North Carolina Central,83,Wagner,87,0
20111116,Oakland,68,Arkansas,91,0
20111116,Green Bay,61,North Dakota State,65,0
20111116,Utah,59,Boise State,80,0
20111116,Southeast Missouri State,65,Bradley,66,0
20111116,Loyola-Chicago,61,Eastern Illinois,65,0
20111116,Roosevelt,42,Illinois-Chicago,59,0
20111116,Fisk,57,Tennessee State,81,0
20111116,North Texas,64,Texas Tech,69,0
20111116,Colgate,41,Wisconsin,68,0
20111116,Randolph College,43,Norfolk State,63,0
20111116,Philander Smith,97,Central Arkansas,90,0
20111116,Creighton,70,UAB,60,0
20111116,Texas-San Antonio,85,Oklahoma State,90,0
20111116,Indiana,94,Evansville,73,0
20111116,Mobile,63,South Alabama,74,0
20111116,Nebraska Omaha,74,UMKC,77,0
20111116,Long Beach State,86,Pittsburgh,76,0
20111116,Grambling,34,Utah Valley,64,0
20111116,Hofstra,72,Oregon State,82,0
20111116,Cal State Bakersfield,60,Cal Poly,58,0
20111116,New Mexico State,62,New Mexico,53,0
20111116,San Diego Christian,63,San Diego,89,0
20111116,Oral Roberts,80,Arkansas-Pine Bluff,44,0
